Robotics,"School,Mohali Requires.Tgt-Social Studies,Tgt-English,Robotics Traine (#1,38,88,60,580)",https://en-in.gigajob.com/job-offer-for-School-Mohali-Requires-Tgt-Social-Studies-Tgt-English-Robotics-Traine-in-Chandigarh-o1388860580

Nano-Technology,Luxury Folding Carton Market: Nano-Technology Decorative Elements in Luxury Folding Cartons to Capture Consumer Attention: Watch out 2027,http://www.sbwire.com/press-releases/luxury-folding-carton-market-nano-technology-decorative-elements-in-luxury-folding-cartons-to-capture-consumer-attention-watch-out-2027-1173080.htm
Nano-Technology,"Nanographic Printing Is Expected to Grow on the Backdrop of Markets Using Nano Technology in 2019 and Majorly Offered by Landa Corp., Based in Israel",http://www.sbwire.com/press-releases/nanographic-printing-is-expected-to-grow-on-the-backdrop-of-markets-using-nano-technology-in-2019-and-majorly-offered-by-landa-corp-based-in-israel-1144116.htm
Nano-Technology,Nano technology offers hope for better cancer testing,https://indianewengland.com/2018/11/nano-technology-offers-hope-for-better-cancer-testing/
Nano-Technology,New nano technology offers hope for better cancer testing: Study,https://www.thehealthsite.com/news/new-nano-technology-offers-hope-for-better-cancer-testing-study/
Nano-Technology,Nano technology offers hope for better cancer testing,https://www.socialnews.xyz/2018/11/28/nano-technology-offers-hope-for-better-cancer-testing/


Mechatronics,System Engineer Mechatronics Leuven,http://netherlands.jobrat.net/2019/03/07/system-engineer-mechatronics-leuven-2/
Mechatronics,) Mechatronics Engineer,https://dejobs.org/colico-ita/mechatronics-engineer/A0461AD58B5E44E9A671721EC25C7704/job/?vs=25
Mechatronics,Cambridge Mechatronics : technologies integrated into Qualcomm's chips with TDK smartphone camera software controller,https://www.marketscreener.com/news/Cambridge-Mechatronics-technologies-integrated-into-Qualcomm-s-chips-with-TDK-smartphone-camera-so--28074052/
Mechatronics,"Linear Slides Market 2025: Top Key Players Holmarc Opto-Mechatronics (P) Ltd., Reliance Precision Ltd.",http://www.sbwire.com/press-releases/linear-slides-market-2025-top-key-players-holmarc-opto-mechatronics-p-ltd-reliance-precision-ltd-1157801.htm
Mechatronics,"Mechatronics and Robotics Courses Market Analysis, Share and Size, Trends, Industry Growth And Segment Forecasts To 2023",https://www.pressebox.de/inaktiv/market-research-future/Mechatronics-and-Robotics-Courses-Market-Analysis-Share-and-Size-Trends-Industry-Growth-And-Segment-Forecasts-To-2023/boxid/943041

Image Processing,Dornier MedTech Announces Dornier OptiVision Next-Generation Digital Image Processing Technology for Stone Treatment and Day-to-Day Endourology,https://www.finanznachrichten.de/nachrichten-2019-03/46212296-dornier-medtech-announces-dornier-optivision-next-generation-digital-image-processing-technology-for-stone-treatment-and-day-to-day-endourology-008.htm
Image Processing,"DE Jobs - The MITRE Corporation Lead/Senior C Developer / Computational Image Processing Expert - 00052695 in McLean, Virginia, United States",https://dejobs.org/mclean-va/leadsenior-c-developer-computational-image-processing-expert-00052695/8D66C16064324E389EC836F65F18F4C9/job/?vs=25
Image Processing,Image Processing Engineer - Machine Learning/Algorithm (3-8 yrs) Mumbai...,https://en-in.gigajob.com/job-offer-for-Image-Processing-Engineer-Machine-Learning-Algorithm-3-8-yrs-Mumbai-Systems-Product-Software-in-Mumbai-o1347104780
Image Processing,Medical Image Processing Engineer - DSP/MATLAB/OpenCV (5-8 yrs) Bangalore...,https://en-in.gigajob.com/job-offer-for-Medical-Image-Processing-Engineer-DSP-MATLAB-OpenCV-5-8-yrs-Bangalore-Systems-Product-Software-in-Bangalore-o1347104869
Image Processing,"Architect - C++/Image Processing (5-10 yrs) Bangalore (Semiconductor/VLSI/EDA) (#1,34,71,04,922)",https://en-in.gigajob.com/job-offer-for-Architect-C%2B%2B-Image-Processing-5-10-yrs-Bangalore-Semiconductor-VLSI-EDA-in-Bangalore-o1347104922

Power Electronics/Systems,"NASA’s IMAGE Satellite Still Has Functional Power, Electronics Systems",https://www.extremetech.com/extreme/263459-nasa-reports-image-satellite-still-functional-power-electronics-systems

Digital Systems,Digital Systems That Let Visitors In At Risk Of Being Hacked,https://www.pymnts.com/news/security-and-risk/2019/ibm-digital-systems-office-buildings-hackers/
Digital Systems,Scholarly Publishing- Digital Systems Manager,https://www.mediabistro.com/jobs/description/390853/scholarly-publishing-digital-systems-manager/
Digital Systems,) Sr. Digital Systems Specialist,https://dejobs.org/mossville-il/sr-digital-systems-specialist/EE51CAD120324BCB9DFE0255457E414B/job/?vs=25
Digital Systems,"Global Hologram Projector Market 2019: HEREHOLOCUBE, Christie Digital Systems, Panasonic, 360BrandVision",http://www.beinternetnews.com/global-hologram-projector-market-2019-hereholocube-christie-digital-systems-panasonic-360brandvision-2/
